0.494140625,0.97265625,0.48828125
0.9609375,0.484375,0.9404296875
0.4892578125,0.501953125,0.505859375
0.49609375,0.5029296875,0.1103515625
0.5078125,0.5048828125,0.4951171875
0.486328125,0.49609375,0.498046875
0.490234375,0.4931640625,0.5068359375
0.4833984375,0.490234375,0.4892578125
0.498046875,0.5107421875,0.9453125
0.50390625,0.509765625,0.494140625
0.498046875,0.501953125,0.4765625
0.48046875,0.4990234375,0.4951171875
0.486328125,0.505859375,0.4912109375
0.48828125,0.48046875,0.5029296875
0.0458984375,0.5126953125,0.48828125
0.494140625,0.4931640625,0.5048828125
0.4931640625,0.494140625,0.498046875
0.4853515625,0.5029296875,0.498046875
0.494140625,0.5107421875,0.49609375
0.4951171875,0.4990234375,0.4951171875
0.4833984375,0.4931640625,0.49609375
0.490234375,0.5048828125,0.5
0.953125,0.48828125,0.5009765625
0.4853515625,0.498046875,0.921875
0.49609375,0.98828125,0.5029296875
0.484375,0.509765625,0.505859375
0.4873046875,0.4814453125,0.5009765625
0.482421875,0.04296875,0.5107421875
0.486328125,0.5029296875,0.49609375
0.4794921875,0.5048828125,0.509765625
0.4775390625,0.9873046875,0.5078125
0.4853515625,0.48046875,0.4990234375
0.4912109375,0.498046875,0.5029296875
0.4833984375,0.01953125,0.5048828125
0.490234375,0.982421875,0.498046875
0.4794921875,0.494140625,0.49609375
0.4833984375,0.49609375,0.50390625
0.4873046875,0.490234375,0.4951171875
0.48828125,0.4912109375,0.5009765625
0.48046875,0.494140625,0.5048828125
0.498046875,0.48828125,0.4873046875
0.4912109375,0.021484375,0.087890625
0.494140625,0.505859375,0.11328125
0.0419921875,0.5068359375,0.9345703125
0.4833984375,0.494140625,0.5068359375
0.486328125,0.0341796875,0.5263671875
0.9482421875,0.974609375,0.4921875
0.4892578125,0.4794921875,0.4921875
0.4873046875,0.5048828125,0.5078125
0.48828125,0.50390625,0.9130859375
0.4853515625,0.494140625,0.08203125
0.0439453125,0.501953125,0.5
0.5009765625,0.0244140625,0.4990234375
0.4951171875,0.4833984375,0.5048828125
0.9638671875,0.9853515625,0.916015625
0.4990234375,0.4990234375,0.5029296875
0.5009765625,0.505859375,0.51171875
0.501953125,0.9931640625,0.919921875
0.484375,0.505859375,0.4990234375
0.490234375,0.5244140625,0.5048828125
0.978515625,0.4990234375,0.505859375
0.5068359375,0.4814453125,0.5
0.48046875,0.501953125,0.501953125
0.4970703125,0.494140625,0.072265625
0.4912109375,0.50390625,0.9169921875
0.50390625,0.484375,0.5048828125
0.482421875,0.0126953125,0.509765625
0.49609375,0.4990234375,0.5205078125
0.486328125,0.4931640625,0.490234375
0.466796875,0.48828125,0.5009765625
0.4375,0.4833984375,0.0703125
0.025390625,0.48828125,0.4970703125
0.9755859375,0.4951171875,0.4716796875
0.51171875,0.50390625,0.4892578125
0.498046875,0.490234375,0.4951171875
0.025390625,0.4853515625,0.5029296875
0.9736328125,0.478515625,0.5087890625
0.025390625,0.5048828125,0.48828125
0.978515625,0.498046875,0.9326171875
0.5,0.4833984375,0.080078125
0.490234375,0.4951171875,0.5048828125
0.478515625,0.0224609375,0.08984375
0.0302734375,0.4814453125,0.9169921875
0.484375,0.5087890625,0.5009765625
0.49609375,0.505859375,0.501953125
0.494140625,0.4912109375,0.0869140625
0.5048828125,0.521484375,0.9150390625
0.486328125,0.0400390625,0.5078125
0.4892578125,0.513671875,0.091796875
0.48828125,0.4912109375,0.5048828125
0.4921875,0.4873046875,0.51171875
0.5078125,0.4892578125,0.486328125
0.4912109375,0.5009765625,0.119140625
0.4970703125,0.5107421875,0.9345703125
0.4951171875,0.5205078125,0.5068359375
0.4833984375,0.5126953125,0.5009765625
0.494140625,0.4873046875,0.111328125
0.0361328125,0.50390625,0.515625
0.966796875,0.50390625,0.509765625
0.4736328125,0.5185546875,0.5087890625
0.4814453125,0.958984375,0.9443359375
0.4970703125,0.04296875,0.1064453125
0.494140625,0.955078125,0.5185546875
0.484375,0.50390625,0.4873046875
0.498046875,0.5068359375,0.935546875
0.4921875,0.4892578125,0.1044921875
0.486328125,0.5068359375,0.9404296875
0.4921875,0.501953125,0.505859375
0.48046875,0.498046875,0.490234375
0.0390625,0.041015625,0.1171875
0.4814453125,0.5048828125,0.9404296875
